,Unnamed: 0,Codigo,Disciplina,Turma,Vagas Ofe,Dia,Horario,Docente,Inicio,Fim
190,194,ARQB76,ATELIER DE PROJETO 3,050500,17,SEG,14:50 às 18:30,Ceila Rosana Carneiro Cardoso,14:50,18:30
191,195,ARQB76,ATELIER DE PROJETO 3,050500,17,QUA,14:50 às 18:30,Ceila Rosana Carneiro Cardoso,14:50,18:30
192,196,ARQB76,ATELIER DE PROJETO 3,050500,17,SEX,14:50 às 18:30,Ceila Rosana Carneiro Cardoso,14:50,18:30
193,197,ARQB76,ATELIER DE PROJETO 3,060600,17,SEG,14:50 às 18:30,Jose Fernando Marinho Minho,14:50,18:30
194,198,ARQB76,ATELIER DE PROJETO 3,060600,17,QUA,14:50 às 18:30,Jose Fernando Marinho Minho,14:50,18:30
195,199,ARQB76,ATELIER DE PROJETO 3,060600,17,SEX,14:50 às 18:30,Jose Fernando Marinho Minho,14:50,18:30
196,200,ARQB76,ATELIER DE PROJETO 3,070700,17,SEG,14:50 às 18:30,Marcio Correia Campos,14:50,18:30
197,201,ARQB76,ATELIER DE PROJETO 3,070700,17,QUA,14:50 às 18:30,Marcio Correia Campos,14:50,18:30
198,202,ARQB76,ATELIER DE PROJETO 3,070700,17,SEX,14:50 às 18:30,Marcio Correia Campos,14:50,18:30
199,203,ARQB76,ATELIER DE PROJETO 3,080800,17,SEG,14:50 às 18:30,Mauricio de Almeida Chagas,14:50,18:30
200,204,ARQB76,ATELIER DE PROJETO 3,080800,17,QUA,14:50 às 18:30,Mauricio de Almeida Chagas,14:50,18:30
201,205,ARQB76,ATELIER DE PROJETO 3,080800,17,SEX,14:50 às 18:30,Mauricio de Almeida Chagas,14:50,18:30
202,206,ARQB78,ATELIER DE PROJETO 5,010100,15,SEG,08:50 às 12:30,Neilton Dorea Rodrigues de Oliveira,08:50,12:30
203,207,ARQB78,ATELIER DE PROJETO 5,010100,15,QUA,08:50 às 12:30,Neilton Dorea Rodrigues de Oliveira,08:50,12:30
204,208,ARQB78,ATELIER DE PROJETO 5,010100,15,SEX,08:50 às 12:30,Neilton Dorea Rodrigues de Oliveira,08:50,12:30
205,209,ARQB78,ATELIER DE PROJETO 5,020200,17,SEG,08:50 às 12:30,Lorena Souza Saab,08:50,12:30
206,210,ARQB78,ATELIER DE PROJETO 5,020200,17,QUA,08:50 às 12:30,Lorena Souza Saab,08:50,12:30
207,211,ARQB78,ATELIER DE PROJETO 5,020200,17,SEX,08:50 às 12:30,Lorena Souza Saab,08:50,12:30
208,212,ARQB78,ATELIER DE PROJETO 5,030300,15,SEG,14:50 às 18:30,Marcos Antonio Menezes Queiroz,14:50,18:30
209,213,ARQB78,ATELIER DE PROJETO 5,030300,15,QUA,14:50 às 18:30,Marcos Antonio Menezes Queiroz,14:50,18:30
210,214,ARQB78,ATELIER DE PROJETO 5,030300,15,SEX,14:50 às 18:30,Marcos Antonio Menezes Queiroz,14:50,18:30
211,215,ARQB78,ATELIER DE PROJETO 5,040400,15,SEG,14:50 às 18:30,Renata Lucena Gribel,14:50,18:30
212,216,ARQB78,ATELIER DE PROJETO 5,040400,15,QUA,14:50 às 18:30,Renata Lucena Gribel,14:50,18:30
213,217,ARQB78,ATELIER DE PROJETO 5,040400,15,SEX,14:50 às 18:30,Renata Lucena Gribel,14:50,18:30
214,218,ARQB80,ATELIER DE PROJETO 7,010100,15,SEG,08:50 às 12:30,Aline de Carvalho Luther,08:50,12:30
215,219,ARQB80,ATELIER DE PROJETO 7,010100,15,QUA,08:50 às 12:30,Aline de Carvalho Luther,08:50,12:30
216,220,ARQB80,ATELIER DE PROJETO 7,010100,15,SEX,08:50 às 12:30,Aline de Carvalho Luther,08:50,12:30
217,221,ARQB80,ATELIER DE PROJETO 7,020200,15,SEG,08:50 às 12:30,Beatriz Pinto Ulloa,08:50,12:30
218,222,ARQB80,ATELIER DE PROJETO 7,020200,15,QUA,08:50 às 12:30,Beatriz Pinto Ulloa,08:50,12:30
219,223,ARQB80,ATELIER DE PROJETO 7,020200,15,SEX,08:50 às 12:30,Beatriz Pinto Ulloa,08:50,12:30
220,224,ARQB80,ATELIER DE PROJETO 7,030300,15,SEG,14:50 às 18:30,Maria das Gracas Borja Gondim dos Santos,14:50,18:30
221,225,ARQB80,ATELIER DE PROJETO 7,030300,15,QUA,14:50 às 18:30,Maria das Gracas Borja Gondim dos Santos,14:50,18:30
222,226,ARQB80,ATELIER DE PROJETO 7,030300,15,SEX,14:50 às 18:30,Maria das Gracas Borja Gondim dos Santos,14:50,18:30
223,227,ARQB80,ATELIER DE PROJETO 7,040400,15,SEG,14:50 às 18:30,Docente Concursado,14:50,18:30
224,228,ARQB80,ATELIER DE PROJETO 7,040400,15,QUA,14:50 às 18:30,Docente Concursado,14:50,18:30
225,229,ARQB80,ATELIER DE PROJETO 7,040400,15,SEX,14:50 às 18:30,Docente Concursado,14:50,18:30
226,230,ARQB80,ATELIER DE PROJETO 7,050500,15,SEG,14:50 às 18:30,Naia Alban Suarez,14:50,18:30
227,231,ARQB80,ATELIER DE PROJETO 7,050500,15,QUA,14:50 às 18:30,Naia Alban Suarez,14:50,18:30
228,232,ARQB80,ATELIER DE PROJETO 7,050500,15,SEX,14:50 às 18:30,Naia Alban Suarez,14:50,18:30
229,233,ARQB80,ATELIER DE PROJETO 7,060600,15,SEG,14:50 às 18:30,Ariadne Moraes Silva,14:50,18:30
230,234,ARQB80,ATELIER DE PROJETO 7,060600,15,QUA,14:50 às 18:30,Ariadne Moraes Silva,14:50,18:30
231,235,ARQB80,ATELIER DE PROJETO 7,060600,15,SEX,14:50 às 18:30,Ariadne Moraes Silva,14:50,18:30
232,236,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,010100,15,TER,07:55 às 12:30,Alexandre Pajeu Moura,07:55,12:30
233,237,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,010100,15,QUI,07:55 às 11:35,Alexandre Pajeu Moura,07:55,11:35
234,238,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,020200,15,TER,07:55 às 12:30,Mayara Mychella Sena Araujo,07:55,12:30
235,239,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,020200,15,QUI,07:55 às 11:35,Docente não informado pelo Departamento,07:55,11:35
236,240,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,030300,15,TER,07:55 às 12:30,Eduardo Teixeira de Carvalho,07:55,12:30
237,241,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,030300,15,QUI,07:55 às 11:35,Eduardo Teixeira de Carvalho,07:55,11:35
238,242,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,040400,15,TER,13:55 às 18:30,Thais de Bhanthumchinda Portela,13:55,18:30
239,243,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,040400,15,QUI,13:55 às 17:35,Thais de Bhanthumchinda Portela,13:55,17:35
240,244,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,050500,15,TER,13:55 às 18:30,Paola Berenstein Jacques,13:55,18:30
241,245,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,050500,15,QUI,13:55 às 17:35,Paola Berenstein Jacques,13:55,17:35
242,246,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,060600,15,TER,13:55 às 18:30,Marina Coelho Teixeira,13:55,18:30
243,247,ARQB82,ATELIER DE PLANEJAMENTO URBANO-REGIONAL 1,060600,15,QUI,13:55 às 17:35,Marina Coelho Teixeira,13:55,17:35
244,248,BIOC07,ATIVIDADE INTERDISCIPLINAR,110000,1,QUA,14:50 às 16:40,Docente Concursado,14:50,16:40
245,249,COMB49,ACCS: AUDIOVISUAL E DIREITO Á CIDADE,010100,3,SEX,08:50 às 10:40,Marcos Oliveira de Carvalho,08:50,10:40
246,251,ENFC53,"ACCS: ARTE, SAÚDE E SUSTENTABILIDADE EM COMUNIDADES QUILOMBO",010100,2,QUA,13:55 às 15:45,Climene Laura de Camargo,13:55,15:45
247,252,ENFC53,"ACCS: ARTE, SAÚDE E SUSTENTABILIDADE EM COMUNIDADES QUILOMBO",010100,2,SAB,07:55 às 08:50,Maria Carolina Ortiz Whitaker,07:55,08:50
248,253,ENFC53,"ACCS: ARTE, SAÚDE E SUSTENTABILIDADE EM COMUNIDADES QUILOMBO",010100,2,CMB,00:00 às 00:00,Climene Laura de Camargo,00:00,00:00
249,254,ENFC53,"ACCS: ARTE, SAÚDE E SUSTENTABILIDADE EM COMUNIDADES QUILOMBO",010100,2,CMB,00:00 às 00:00,Maria Carolina Ortiz Whitaker,00:00,00:00
250,255,ENG021,MECANICA DAS ESTRUTURAS,010100,43,TER,08:50 às 10:40,Luiz Henrique de Almeida Neiva,08:50,10:40
251,256,ENG021,MECANICA DAS ESTRUTURAS,010100,43,QUI,08:50 às 10:40,Luiz Henrique de Almeida Neiva,08:50,10:40
252,257,ENG022,MATERIAIS DE CONSTRUÇÃO,010100,30,SEG,07:00 às 08:50,Cleber Marcos Ribeiro Dias,07:00,08:50
253,258,ENG022,MATERIAIS DE CONSTRUÇÃO,010100,30,QUA,07:00 às 08:50,Cleber Marcos Ribeiro Dias,07:00,08:50
254,259,ENG022,MATERIAIS DE CONSTRUÇÃO,010100,30,SEX,07:00 às 08:50,Cleber Marcos Ribeiro Dias,07:00,08:50
255,260,ENG022,MATERIAIS DE CONSTRUÇÃO,020200,30,SEG,13:00 às 14:50,Antonio Freitas da Silva Filho,13:00,14:50
256,261,ENG022,MATERIAIS DE CONSTRUÇÃO,020200,30,QUA,13:00 às 14:50,Antonio Freitas da Silva Filho,13:00,14:50
257,262,ENG022,MATERIAIS DE CONSTRUÇÃO,020200,30,SEX,13:00 às 14:50,Antonio Freitas da Silva Filho,13:00,14:50
258,263,ENG023,TECNICAS CONSTRUTIVAS I,010100,40,TER,10:40 às 12:30,Ricardo Fernandes Carvalho,10:40,12:30
259,264,ENG023,TECNICAS CONSTRUTIVAS I,010100,40,QUI,10:40 às 12:30,Ricardo Fernandes Carvalho,10:40,12:30
260,265,ENG023,TECNICAS CONSTRUTIVAS I,020200,45,TER,16:40 às 18:30,Ricardo Fernandes Carvalho,16:40,18:30
261,266,ENG023,TECNICAS CONSTRUTIVAS I,020200,45,QUI,16:40 às 18:30,Ricardo Fernandes Carvalho,16:40,18:30
262,267,ENG024,TÉCNICAS CONSTRUTIVAS II,010100,40,TER,10:40 às 12:30,Docente Substituto a Contratar,10:40,12:30
263,268,ENG024,TÉCNICAS CONSTRUTIVAS II,010100,40,QUI,10:40 às 12:30,Docente Substituto a Contratar,10:40,12:30
264,269,ENG024,TÉCNICAS CONSTRUTIVAS II,020200,40,TER,16:40 às 18:30,Docente Substituto a Contratar,16:40,18:30
265,270,ENG024,TÉCNICAS CONSTRUTIVAS II,020200,40,QUI,16:40 às 18:30,Docente Substituto a Contratar,16:40,18:30
266,271,ENG025,INTRODUCAO AOS SISTEMAS ESTRUTURAIS,010100,40,SEG,07:00 às 08:50,Giada Claudia Bettazzi,07:00,08:50
267,272,ENG025,INTRODUCAO AOS SISTEMAS ESTRUTURAIS,010100,40,QUA,07:00 às 08:50,Giada Claudia Bettazzi,07:00,08:50
268,273,ENG025,INTRODUCAO AOS SISTEMAS ESTRUTURAIS,010100,40,SEX,07:00 às 08:50,Giada Claudia Bettazzi,07:00,08:50
269,274,ENGP32,ACCS: BIOCONSTRUÇÃO-A TERRA COMO MATERIAL DE CONSTRUÇÃO,010100,4,CMB,00:00 às 23:00,Docente não informado pelo Departamento,00:00,23:00
270,275,FCH043,ESTETICA - FILOSOFIA DAS ARTES,010100,2,TER,10:40 às 12:30,Silvia Faustino de Assis Saes,10:40,12:30
271,276,FCH043,ESTETICA - FILOSOFIA DAS ARTES,010100,2,QUI,10:40 às 12:30,Silvia Faustino de Assis Saes,10:40,12:30
272,277,FCH043,ESTETICA - FILOSOFIA DAS ARTES,020200,6,TER,16:40 às 18:30,Docente não informado pelo Departamento,16:40,18:30
273,278,FCH043,ESTETICA - FILOSOFIA DAS ARTES,020200,6,QUI,16:40 às 18:30,Docente não informado pelo Departamento,16:40,18:30
274,279,FCH209,SOCIOLOGIA URBANA,010100,7,SEX,08:50 às 10:40,Rafael de Aguiar Arantes,08:50,10:40
275,281,FIS130,FISICA GERAL I-B,010000,45,SEG,07:00 às 08:50,Edvaldo Suzarthe de Araujo,07:00,08:50
276,282,FIS130,FISICA GERAL I-B,010000,45,QUA,07:00 às 08:50,Edvaldo Suzarthe de Araujo,07:00,08:50
277,283,FIS130,FISICA GERAL I-B,010000,45,SEX,07:00 às 08:50,Edvaldo Suzarthe de Araujo,07:00,08:50
278,284,FIS130,FISICA GERAL I-B,020000,45,SEG,13:00 às 14:50,Edvaldo Suzarthe de Araujo,13:00,14:50
279,285,FIS130,FISICA GERAL I-B,020000,45,QUA,13:00 às 14:50,Edvaldo Suzarthe de Araujo,13:00,14:50
280,286,FIS130,FISICA GERAL I-B,020000,45,SEX,13:00 às 14:50,Edvaldo Suzarthe de Araujo,13:00,14:50
281,287,ICS459,ACC: ACESSIBILIDADE E TECNOLOGIAS ASSISTIVAS,000100,3,TER,13:00 às 14:50,Maria Clara Barretto de Freitas Melro Br,13:00,14:50
282,288,ICS459,ACC: ACESSIBILIDADE E TECNOLOGIAS ASSISTIVAS,000100,3,CMB,00:00 às 00:00,Maria Clara Barretto de Freitas Melro Br,00:00,00:00
283,289,LETE46,LIBRAS-LÍNGUA BRASILEIRA DE SINAIS,060600,2,TER,14:50 às 15:45,Cintia de Jesus Santos,14:50,15:45
284,291,ADM012,ADMINISTRACAO,020200,5,SEG,14:50 às 16:40,Jose Celio Silveira Andrade,14:50,16:40
285,292,ADM012,ADMINISTRACAO,020200,5,QUA,14:50 às 16:40,Jose Celio Silveira Andrade,14:50,16:40
286,293,ADM012,ADMINISTRACAO,030300,5,TER,07:00 às 08:50,Morgana Gertrudes Martins Krieger,07:00,08:50
287,294,ADM012,ADMINISTRACAO,030300,5,QUI,07:00 às 08:50,Morgana Gertrudes Martins Krieger,07:00,08:50
288,295,ADM012,ADMINISTRACAO,060600,5,TER,08:50 às 10:40,Morgana Gertrudes Martins Krieger,08:50,10:40
289,296,ADM012,ADMINISTRACAO,060600,5,QUI,08:50 às 10:40,Morgana Gertrudes Martins Krieger,08:50,10:40
290,297,ARQ134,DESENHO TECNICO II-A,010100,25,TER,07:00 às 10:40,Roberio do Nascimento Coelho,07:00,10:40
291,298,ARQ134,DESENHO TECNICO II-A,010100,25,QUI,07:00 às 10:40,Roberio do Nascimento Coelho,07:00,10:40
292,299,ARQ134,DESENHO TECNICO II-A,020200,25,TER,13:00 às 16:40,Alexandre Pajeu Moura,13:00,16:40
293,300,ARQ134,DESENHO TECNICO II-A,020200,25,QUI,13:00 às 16:40,Alexandre Pajeu Moura,13:00,16:40
294,301,ARQ134,DESENHO TECNICO II-A,030300,25,TER,13:00 às 16:40,Erica de Sousa Checcucci,13:00,16:40
295,302,ARQ134,DESENHO TECNICO II-A,030300,25,QUI,13:00 às 16:40,Erica de Sousa Checcucci,13:00,16:40
296,303,DIR175,LEGISLAÇÃO SOCIAL,010100,28,SEG,10:40 às 12:30,Adriana Brasil Vieira Wyzykowski,10:40,12:30
297,304,DIR175,LEGISLAÇÃO SOCIAL,010100,28,QUA,10:40 às 12:30,Adriana Brasil Vieira Wyzykowski,10:40,12:30
298,305,DIR175,LEGISLAÇÃO SOCIAL,020200,25,SEG,16:40 às 18:30,Joao Gabriel Pimentel Lopes,16:40,18:30
299,306,DIR175,LEGISLAÇÃO SOCIAL,020200,25,QUA,16:40 às 18:30,Joao Gabriel Pimentel Lopes,16:40,18:30
300,307,ECOB40,INTRODUÇÃO À ECONOMIA I,110000,10,TER,18:30 às 20:20,Julyan Gleyvison Machado Gouveia Lins,18:30,20:20
301,308,ECOB40,INTRODUÇÃO À ECONOMIA I,110000,10,QUI,18:30 às 20:20,Julyan Gleyvison Machado Gouveia Lins,18:30,20:20
302,309,ECOB40,INTRODUÇÃO À ECONOMIA I,120000,10,TER,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
303,310,ECOB40,INTRODUÇÃO À ECONOMIA I,120000,10,QUI,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
304,311,ECOB40,INTRODUÇÃO À ECONOMIA I,130000,2,SEG,10:40 às 12:30,Glaucia Angelica Campregher,10:40,12:30
305,312,ECOB40,INTRODUÇÃO À ECONOMIA I,130000,2,QUA,10:40 às 12:30,Glaucia Angelica Campregher,10:40,12:30
306,313,ECOB40,INTRODUÇÃO À ECONOMIA I,190000,5,SEG,13:00 às 14:50,Luiz Alberto Bastos Petitinga,13:00,14:50
307,314,ECOB40,INTRODUÇÃO À ECONOMIA I,190000,5,QUA,13:00 às 14:50,Luiz Alberto Bastos Petitinga,13:00,14:50
308,315,ECOB40,INTRODUÇÃO À ECONOMIA I,200000,5,SEG,18:30 às 20:20,Lielson Antonio de Almeida Coelho,18:30,20:20
309,316,ECOB40,INTRODUÇÃO À ECONOMIA I,200000,5,QUA,18:30 às 20:20,Lielson Antonio de Almeida Coelho,18:30,20:20
310,317,ENG003,ELETRICIDADE,010100,13,SEG,16:40 às 18:30,Eudemario Souza de Santana,16:40,18:30
311,318,ENG003,ELETRICIDADE,010100,13,QUA,16:40 às 18:30,Eudemario Souza de Santana,16:40,18:30
312,319,ENG003,ELETRICIDADE,020200,30,TER,10:40 às 12:30,Renato Jose Pino de Araujo,10:40,12:30
313,320,ENG003,ELETRICIDADE,020200,30,QUI,10:40 às 12:30,Renato Jose Pino de Araujo,10:40,12:30
314,321,ENG003,ELETRICIDADE,040400,20,TER,14:50 às 16:40,Felipe Mendes de Vasconcellos,14:50,16:40
315,322,ENG003,ELETRICIDADE,040400,20,QUI,14:50 às 16:40,Felipe Mendes de Vasconcellos,14:50,16:40
316,323,ENG006,ENGENHARIA E SEGURANÇA DE TRÁFEGO,010100,15,SEG,08:50 às 10:40,Elio Santana Fontes,08:50,10:40
317,324,ENG006,ENGENHARIA E SEGURANÇA DE TRÁFEGO,010100,15,QUA,08:50 às 10:40,Elio Santana Fontes,08:50,10:40
318,325,ENG011,TALUDES E CONTENÇÔES,010100,15,TER,16:40 às 18:30,Kleber Azevedo Dourado,16:40,18:30
319,326,ENG011,TALUDES E CONTENÇÔES,010100,15,QUI,16:40 às 18:30,Kleber Azevedo Dourado,16:40,18:30
320,327,ENG012,BARRAGENS DE TERRA,010100,20,SEG,16:40 às 18:30,Roberto Bastos Guimaraes,16:40,18:30
321,328,ENG012,BARRAGENS DE TERRA,010100,20,QUA,16:40 às 18:30,Roberto Bastos Guimaraes,16:40,18:30
322,329,ENG017,CIÊNCIAS DOS MATERIAIS CÊRAMICOS,010100,20,TER,14:50 às 16:40,Marcelo Strozi Cilla,14:50,16:40
323,330,ENG017,CIÊNCIAS DOS MATERIAIS CÊRAMICOS,010100,20,QUI,14:50 às 16:40,Marcelo Strozi Cilla,14:50,16:40
324,331,ENG028,TRANSPORTE PÚBLICO,010100,10,SEG,18:30 às 20:20,Isabel Cristina de Oliveira Magalhaes Am,18:30,20:20
325,332,ENG028,TRANSPORTE PÚBLICO,010100,10,QUA,18:30 às 20:20,Isabel Cristina de Oliveira Magalhaes Am,18:30,20:20
326,333,ENG039,GESTÃO DA QUALIDADE NA ENGENHARIA,010100,5,TER,18:30 às 20:20,Anselmo Alves Bandeira,18:30,20:20
327,334,ENG039,GESTÃO DA QUALIDADE NA ENGENHARIA,010100,5,QUI,18:30 às 20:20,Anselmo Alves Bandeira,18:30,20:20
328,335,ENG114,HIPERESTATICA,010100,45,TER,08:50 às 10:40,Monica Cristina Cardoso da Guarda,08:50,10:40
329,336,ENG114,HIPERESTATICA,010100,45,QUI,08:50 às 10:40,Monica Cristina Cardoso da Guarda,08:50,10:40
330,337,ENG114,HIPERESTATICA,020200,45,TER,14:50 às 16:40,Monica Cristina Cardoso da Guarda,14:50,16:40
331,338,ENG114,HIPERESTATICA,020200,45,QUI,14:50 às 16:40,Monica Cristina Cardoso da Guarda,14:50,16:40
332,339,ENG115,PONTES,010100,45,SEG,08:50 às 10:40,Daniel de Souza Machado,08:50,10:40
333,340,ENG115,PONTES,010100,45,QUA,08:50 às 10:40,Daniel de Souza Machado,08:50,10:40
334,341,ENG118,ESTRUTURAS DE CONCRETO ARMADO I,010100,45,SEG,08:50 às 10:40,Tatiana Bittencourt Dumet,08:50,10:40
335,342,ENG118,ESTRUTURAS DE CONCRETO ARMADO I,010100,45,QUA,08:50 às 10:40,Tatiana Bittencourt Dumet,08:50,10:40
336,343,ENG118,ESTRUTURAS DE CONCRETO ARMADO I,030300,45,TER,14:50 às 16:40,Paulo Roberto do Rio de Almeida Braga,14:50,16:40
337,344,ENG118,ESTRUTURAS DE CONCRETO ARMADO I,030300,45,QUI,14:50 às 16:40,Paulo Roberto do Rio de Almeida Braga,14:50,16:40
338,345,ENG119,ESTRUTURAS DE CONCRETO ARMADO II,010100,45,TER,08:50 às 10:40,Cereno de Freitas Diniz Goncalves Muniz,08:50,10:40
339,346,ENG119,ESTRUTURAS DE CONCRETO ARMADO II,010100,45,QUI,08:50 às 10:40,Cereno de Freitas Diniz Goncalves Muniz,08:50,10:40
340,347,ENG119,ESTRUTURAS DE CONCRETO ARMADO II,020200,45,TER,13:00 às 14:50,Paulo Roberto do Rio de Almeida Braga,13:00,14:50
341,348,ENG119,ESTRUTURAS DE CONCRETO ARMADO II,020200,45,QUI,13:00 às 14:50,Paulo Roberto do Rio de Almeida Braga,13:00,14:50
342,349,ENG120,ESTRUTURAS DE CONCRETO ARMADO III,010100,30,SEG,07:00 às 08:50,Tatiana Bittencourt Dumet,07:00,08:50
343,350,ENG120,ESTRUTURAS DE CONCRETO ARMADO III,010100,30,QUA,07:00 às 08:50,Tatiana Bittencourt Dumet,07:00,08:50
344,351,ENG133,FERROVIAS,010100,10,TER,20:20 às 22:10,Andre Luis Oliveira de Melo,20:20,22:10
345,352,ENG133,FERROVIAS,010100,10,QUI,20:20 às 22:10,Andre Luis Oliveira de Melo,20:20,22:10
346,353,ENG134,PLANEJAMENTO E ECONOMIA DOS TRANSPORTES,010100,20,TER,18:30 às 20:20,Jose Ricardo Uchoa Cavalcanti Almeida,18:30,20:20
347,354,ENG134,PLANEJAMENTO E ECONOMIA DOS TRANSPORTES,010100,20,QUI,18:30 às 20:20,Jose Ricardo Uchoa Cavalcanti Almeida,18:30,20:20
348,355,ENG136,HIDRAULICA,010100,35,SEG,07:00 às 08:50,Francis Valter Pepe Franca,07:00,08:50
349,356,ENG136,HIDRAULICA,010100,35,QUA,07:00 às 08:50,Francis Valter Pepe Franca,07:00,08:50
350,357,ENG136,HIDRAULICA,030300,35,SEG,16:40 às 18:30,Andre Luiz Andrade Simoes,16:40,18:30
351,358,ENG136,HIDRAULICA,030300,35,QUA,16:40 às 18:30,Andre Luiz Andrade Simoes,16:40,18:30
352,359,ENG137,OBRAS HIDRÁULICAS,010100,20,TER,18:30 às 20:20,Renavan Andrade Sobrinho,18:30,20:20
353,360,ENG137,OBRAS HIDRÁULICAS,010100,20,QUI,18:30 às 20:20,Renavan Andrade Sobrinho,18:30,20:20
354,361,ENG169,ELEMENTOS DE MÁQUINAS E MOTORES,010100,5,SEG,14:50 às 16:40,Diego Santos Duarte,14:50,16:40
355,362,ENG169,ELEMENTOS DE MÁQUINAS E MOTORES,010100,5,QUA,14:50 às 16:40,Diego Santos Duarte,14:50,16:40
356,363,ENG213,SISTEMAS URBANOS DE ESGOTOS,010100,10,TER,14:50 às 16:40,Vivien Luciane Viaro,14:50,16:40
357,364,ENG213,SISTEMAS URBANOS DE ESGOTOS,010100,10,QUI,14:50 às 16:40,Vivien Luciane Viaro,14:50,16:40
358,365,ENG215,TRANSPORTE ÁEREO,010100,14,TER,10:40 às 12:30,Caroline Dias Amancio de Lima,10:40,12:30
359,366,ENG215,TRANSPORTE ÁEREO,010100,14,QUI,10:40 às 12:30,Caroline Dias Amancio de Lima,10:40,12:30
360,367,ENG216,PAVIMENTAÇÃO,010100,20,SEG,07:00 às 07:55,Caroline Dias Amancio de Lima,07:00,07:55
361,368,ENG216,PAVIMENTAÇÃO,010100,20,SEG,07:55 às 08:50,Elio Santana Fontes,07:55,08:50
362,369,ENG216,PAVIMENTAÇÃO,010100,20,SEX,07:00 às 08:50,Elio Santana Fontes,07:00,08:50
363,370,ENG268,MECÂNICA DAS ROCHAS I A,010100,10,SEG,13:00 às 14:50,Paulo Gustavo Cavalcante Lins,13:00,14:50
364,371,ENG268,MECÂNICA DAS ROCHAS I A,010100,10,QUA,13:00 às 14:50,Paulo Gustavo Cavalcante Lins,13:00,14:50
365,372,ENG269,CIÊNCIAS DO AMBIENTE,020200,40,SEG,13:00 às 14:50,Francisco Ramon Alves do Nascimento,13:00,14:50
366,373,ENG269,CIÊNCIAS DO AMBIENTE,020200,40,QUA,13:00 às 14:50,Francisco Ramon Alves do Nascimento,13:00,14:50
367,374,ENG269,CIÊNCIAS DO AMBIENTE,060600,35,TER,08:50 às 10:40,Francisco Ramon Alves do Nascimento,08:50,10:40
368,375,ENG269,CIÊNCIAS DO AMBIENTE,060600,35,QUI,08:50 às 10:40,Francisco Ramon Alves do Nascimento,08:50,10:40
369,376,ENG273,INSTALAÇÕES HIDRÁULICAS SANITÁRIAS E PREDIAIS,010100,25,SEG,18:30 às 20:20,Andre Luiz Andrade Simoes,18:30,20:20
370,377,ENG273,INSTALAÇÕES HIDRÁULICAS SANITÁRIAS E PREDIAIS,010100,25,SEG,18:30 às 20:20,Renavan Andrade Sobrinho,18:30,20:20
371,378,ENG273,INSTALAÇÕES HIDRÁULICAS SANITÁRIAS E PREDIAIS,010100,25,QUA,18:30 às 20:20,Andre Luiz Andrade Simoes,18:30,20:20
372,379,ENG273,INSTALAÇÕES HIDRÁULICAS SANITÁRIAS E PREDIAIS,010100,25,QUA,18:30 às 20:20,Renavan Andrade Sobrinho,18:30,20:20
373,380,ENG273,INSTALAÇÕES HIDRÁULICAS SANITÁRIAS E PREDIAIS,020200,25,TER,07:00 às 08:50,Renavan Andrade Sobrinho,07:00,08:50
374,381,ENG273,INSTALAÇÕES HIDRÁULICAS SANITÁRIAS E PREDIAIS,020200,25,QUI,07:00 às 08:50,Renavan Andrade Sobrinho,07:00,08:50
375,382,ENG295,HIGIENE E SEGURANÇA NO TRABALHO,010100,16,TER,13:00 às 14:50,Enete Souza de Medeiros,13:00,14:50
376,383,ENG295,HIGIENE E SEGURANÇA NO TRABALHO,010100,16,QUI,13:00 às 14:50,Enete Souza de Medeiros,13:00,14:50
377,384,ENG295,HIGIENE E SEGURANÇA NO TRABALHO,020200,15,TER,14:50 às 16:40,Enete Souza de Medeiros,14:50,16:40
378,385,ENG295,HIGIENE E SEGURANÇA NO TRABALHO,020200,15,QUI,14:50 às 16:40,Enete Souza de Medeiros,14:50,16:40
379,386,ENG296,CONSTRUCAO CIVIL I,010100,35,SEG,10:40 às 12:30,Elaine Pinto Varela Alberte,10:40,12:30
380,387,ENG296,CONSTRUCAO CIVIL I,010100,35,QUA,10:40 às 12:30,Elaine Pinto Varela Alberte,10:40,12:30
381,388,ENG296,CONSTRUCAO CIVIL I,020200,35,SEG,14:50 às 16:40,Elaine Pinto Varela Alberte,14:50,16:40
382,389,ENG296,CONSTRUCAO CIVIL I,020200,35,QUA,14:50 às 16:40,Elaine Pinto Varela Alberte,14:50,16:40
383,390,ENG297,CONSTRUCAO CIVIL II,010100,45,TER,14:50 às 16:40,Reymard Savio Sampaio de Melo,14:50,16:40
